ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
55860,Peter Joos,M,22.0,180.0,78.0,Belgium,BEL,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Men's Foil, Individual",
94978,Mark Pinger,M,26.0,201.0,92.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
18840,Andrea Cassar,M,32.0,193.0,93.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's Foil, Individual",
107998,Eric Scott Bernard,M,23.0,170.0,65.0,Costa Rica,CRC,2004 Summer,2004,Summer,Athina,Football,Football Men's Football,
134495,Zhang Lei,M,27.0,177.0,78.0,China,CHN,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Men's Sprint,
127142,Pavel Vokoun,M,18.0,183.0,74.0,Czechoslovakia,TCH,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 200 metres Backstroke,
7409,Eduard Balch,M,21.0,,,Czechoslovakia,TCH,1992 Summer,1992,Summer,Barcelona,Water Polo,Water Polo Men's Water Polo,
91113,Steriani Pantazi,F,16.0,164.0,44.0,Greece,GRE,2004 Summer,2004,Summer,Athina,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,
91460,Park Chang-Gyu,M,25.0,,,South Korea,KOR,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",
97767,Qieyang Shenjie,F,25.0,160.0,45.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 20 kilometres Walk,
290,Fatima Abdul Majeed Hameed Al-Kirashi,F,14.0,,,Bahrain,BRN,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 50 metres Freestyle,
83693,Deogratias Musoke,M,23.0,165.0,57.0,Uganda,UGA,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Featherweight,
10804,Kevin John Berry,M,15.0,172.0,71.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
85825,"Christopher John ""Chris"" Nicholson",M,31.0,175.0,74.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Mixed Skiff,
67126,Henri Albert Fernand Laurent,M,19.0,,,France,FRA,1900 Summer,1900,Summer,Paris,Fencing,"Fencing Men's epee, Masters and Amateurs, Individual",
48804,Haruka Hirota,F,24.0,156.0,48.0,Japan,JPN,2008 Summer,2008,Summer,Beijing,Trampolining,Trampolining Women's Individual,
85288,Vladimir Konstantinovich Nemshilov,M,19.0,180.0,72.0,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
109124,Mubarak Shah,M,30.0,169.0,63.0,Pakistan,PAK,1960 Summer,1960,Summer,Roma,Athletics,"Athletics Men's 5,000 metres",
86705,Melanie Nocher,F,24.0,179.0,67.0,Ireland,IRL,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 100 metres Backstroke,
30995,Lszl Dvork,M,31.0,180.0,86.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Middleweight, Freestyle",
122773,Frank Conway Turner,M,25.0,,,Great Britain,GBR,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Pommelled Horse,
36013,Lancine Fofana,M,22.0,,,Cote d'Ivoire,CIV,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,
102111,Aleksander Rokosa,M,28.0,175.0,67.0,Poland,POL,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Individual All-Around,
93299,Denis Perez,M,22.0,187.0,92.0,France,FRA,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,
72828,Segundo Macalalad,M,20.0,165.0,50.0,Philippines,PHI,1960 Summer,1960,Summer,Roma,Boxing,Boxing Men's Flyweight,
133651,Pavel Zaduban,M,27.0,174.0,67.0,Slovakia,SVK,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Men's Road Race, Individual",
132709,Oksana Aleksandrovna Yatskaya,F,23.0,161.0,54.0,Kazakhstan,KAZ,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Women's 5/5 kilometres Pursuit,
18020,"John Capel, Jr.",M,21.0,180.0,82.0,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 200 metres,
42673,Paul Haydon Greene,M,23.0,184.0,78.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 400 metres,
20490,Arnold Petrovich Chernushevich,M,23.0,179.0,79.0,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's epee, Individual",
133672,Mikls Zgon,M,,,,Hungary,HUN,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxed Fours,
46910,"Michael Gannon ""Mike"" Hazle",M,29.0,183.0,91.0,United States,USA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Javelin Throw,
20154,Chen Baoqiu,M,25.0,,,China,CHN,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's Shot Put,
95062,Yanel Andreina Pinto Prez,F,19.0,165.0,55.0,Venezuela,VEN,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 400 metres Freestyle,
110950,Sin Yeong-Cheol,M,28.0,,,South Korea,KOR,1992 Summer,1992,Summer,Barcelona,Volleyball,Volleyball Men's Volleyball,
27670,Louis Depire,M,,,,Suzy-2,BEL,1920 Summer,1920,Summer,Antwerpen,Sailing,Sailing Mixed 6 metres,
55554,Jerzy Pawe Jokiel,M,20.0,168.0,61.0,Poland,POL,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Horizontal Bar,
69484,Li Shaojie,M,20.0,194.0,100.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Discus Throw,
84688,Yair Nathan,M,21.0,,,Peru,PER,1992 Summer,1992,Summer,Barcelona,Table Tennis,Table Tennis Men's Singles,
96616,Caroline Helen Powell,F,35.0,156.0,60.0,New Zealand,NZL,2008 Summer,2008,Summer,Beijing,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",
16862,Patrick Bussler,M,25.0,185.0,84.0,Germany,GER,2010 Winter,2010,Winter,Vancouver,Snowboarding,Snowboarding Men's Parallel Giant Slalom,
18629,Reinier Cartaya Jorge,M,23.0,175.0,74.0,Cuba,CUB,2004 Summer,2004,Summer,Athina,Cycling,Cycling Men's Team Sprint,
40119,Gianfranco Giardi,M,30.0,165.0,68.0,San Marino,SMR,1980 Summer,1980,Summer,Moskva,Shooting,"Shooting Mixed Free Pistol, 50 metres",
50779,Deserie Huddleston-Wakefield-Baynes,F,40.0,164.0,83.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Women's Double Trap,
28781,Andreas Dittmer,M,24.0,183.0,83.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Gold
75853,Isidoro Martnez-Vela Ferry,M,23.0,,,Spain,ESP,1948 Summer,1948,Summer,London,Swimming,Swimming Men's 400 metres Freestyle,
119674,Wolfram Thiem,M,28.0,194.0,100.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxed Fours,
45107,"Joanna ""Jo"" Halls",F,26.0,167.0,62.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Fencing,"Fencing Women's Foil, Individual",
16033,Andr Bucher,M,27.0,186.0,78.0,Switzerland,SUI,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 800 metres,
19639,Beston Chambeshi,M,28.0,172.0,72.0,Zambia,ZAM,1988 Summer,1988,Summer,Seoul,Football,Football Men's Football,
124833,Louis Van Parijs,M,,,,Belgium,BEL,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
49566,Henning Holst,M,36.0,,,Denmark,DEN,1928 Summer,1928,Summer,Amsterdam,Hockey,Hockey Men's Hockey,
119164,Constantin enescu,M,,,,Romania,ROU,1924 Summer,1924,Summer,Paris,Shooting,"Shooting Men's Free Rifle, Prone, 600 metres",
76923,Adam May,M,24.0,180.0,69.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Mixed Multihull,
85350,Christine Margaret Nesbitt,F,20.0,171.0,68.0,Canada,CAN,2006 Winter,2006,Winter,Torino,Speed Skating,"Speed Skating Women's 1,500 metres",
42054,Raiza Goulo Henrique,F,25.0,168.0,56.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Women's Mountainbike, Cross-Country",
16594,Sylvia Burka (-Lovell),F,21.0,170.0,68.0,Canada,CAN,1976 Winter,1976,Winter,Innsbruck,Speed Skating,Speed Skating Women's 500 metres,
32056,Zahi El-Khoury,M,19.0,180.0,77.0,Lebanon,LIB,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's epee, Individual",
69826,Petri Mikael Liimatainen,M,22.0,180.0,87.0,Sweden,SWE,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,
121733,Dow Travers,M,26.0,180.0,86.0,Cayman Islands,CAY,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Slalom,
6818,Mohamed Faizal Baharom,M,22.0,160.0,56.0,Malaysia,MAS,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Men's Bantamweight,
60087,Kim Jong-Seon,M,25.0,189.0,80.0,South Korea,KOR,1964 Summer,1964,Summer,Tokyo,Basketball,Basketball Men's Basketball,
78334,Ramn Meja Ramrez,M,28.0,180.0,82.0,Mexico,MEX,1972 Summer,1972,Summer,Munich,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",
91465,Park Chun-Jong,M,22.0,172.0,75.0,South Korea,KOR,1984 Summer,1984,Summer,Los Angeles,Weightlifting,Weightlifting Men's Middleweight,
131283,Mamo Wolde,M,32.0,170.0,54.0,Ethiopia,ETH,1964 Summer,1964,Summer,Tokyo,Athletics,"Athletics Men's 10,000 metres",
113237,"Raymond Stephen ""Ray"" Sorensen",M,26.0,,,United States,USA,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,
20056,Ronald Chavez,M,22.0,173.0,60.0,Philippines,PHI,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Lightweight,
34551,Allyson Michelle Felix,F,18.0,168.0,56.0,United States,USA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 200 metres,Silver
43175,Imre Anthony Sandor Gross,M,43.0,,,Great Britain,GBR,1948 Summer,1948,Summer,London,Art Competitions,"Art Competitions Mixed Painting, Paintings",
115172,Robert Leslie Stewart,M,50.0,,,Red Dragon,NZL,1956 Summer,1956,Summer,Melbourne,Sailing,Sailing Mixed Three Person Keelboat,
36798,Sonia Franquet Calvente,F,36.0,173.0,60.0,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Women's Air Pistol, 10 metres",
24619,"Victor Henry Augustus ""Vic"" d'Arcy",M,32.0,172.0,63.0,Great Britain,GBR,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 4 x 100 metres Relay,
59267,Ilmir Rizatovich Khazetdinov,M,22.0,181.0,67.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",
17526,Gabriel Calvo Fernndez,M,24.0,168.0,62.0,Spain,ESP,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Individual All-Around,
28469,Gerhard Dietrich,M,26.0,163.0,50.0,East Germany,GDR,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Team All-Around,Bronze
97657,Juana Wangsa Putri,F,27.0,164.0,49.0,Indonesia,INA,2004 Summer,2004,Summer,Athina,Taekwondo,Taekwondo Women's Flyweight,
20196,Chen Han-Hung,M,23.0,168.0,67.0,Chinese Taipei,TPE,2000 Summer,2000,Summer,Sydney,Diving,Diving Men's Springboard,
17345,Ivan aklec,M,28.0,173.0,75.0,Yugoslavia,YUG,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Men's Individual All-Around,
125457,Svetlana Vasina,F,30.0,152.0,51.0,Kazakhstan,KAZ,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,
8601,Ivan Btory,M,34.0,189.0,82.0,Slovakia,SVK,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,
5590,Andreas Asimakopoulos,M,31.0,,,Greece,GRE,1920 Summer,1920,Summer,Antwerpen,Water Polo,Water Polo Men's Water Polo,
43691,Christian Guiffroy,M,27.0,168.0,62.0,France,FRA,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Horse Vault,
16787,Jules Dsir Bury,M,37.0,,,Belgium,BEL,1900 Summer,1900,Summer,Paris,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",
49146,Karl Hoffmann,M,,,,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",
7404,Jean-Ado Baltus,M,14.0,,,Belgium,BEL,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",
37098,Andrew Freshwater,M,24.0,,,Great Britain,GBR,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Downhill,
67644,"Raymond Jude ""Ray"" LeBlanc",M,27.0,178.0,77.0,United States,USA,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,
123271,Gnther Ulrich,M,24.0,183.0,77.0,Austria,AUT,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's Sabre, Team",
128991,"Robert McDonald ""Bob"" Watt",M,24.0,,,Canada,CAN,1952 Winter,1952,Winter,Oslo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
114301,Constantin Stnescu,M,24.0,,,Romania,ROU,1952 Summer,1952,Summer,Helsinki,Cycling,"Cycling Men's Road Race, Team",
107927,Fred Schwind ,M,23.0,,,United States,USA,1904 Summer,1904,Summer,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Apparatus Work",
16080,Lon Oscar Buck,M,32.0,,,Luxembourg,LUX,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's Foil, Individual",
2224,Ernesto Arturo Alas,M,54.0,186.0,98.0,Argentina,ARG,1984 Summer,1984,Summer,Los Angeles,Shooting,"Shooting Men's Free Pistol, 50 metres",
51278,Robert Bennett Hutcheson,M,41.0,,,Canada,CAN,1912 Summer,1912,Summer,Stockholm,Shooting,Shooting Men's Trap,
122530,Olaf Karl Tufte,M,36.0,193.0,94.0,Norway,NOR,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Single Sculls,
68791,Natascia Leonardi Cortesi,F,34.0,163.0,51.0,Switzerland,SUI,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,
59249,Markos Khatzikyriakis,M,23.0,180.0,83.0,Greece,GRE,1998 Winter,1998,Winter,Nagano,Snowboarding,Snowboarding Men's Giant Slalom,
18305,Lisa Ann Carlsen,F,23.0,163.0,54.0,Canada,CAN,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Jumping, Individual",
534,Oleksandr Volodymyrovych Abramenko,M,25.0,180.0,82.0,Ukraine,UKR,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Men's Aerials,
109394,Georgy Ivanovich Shayduko,M,38.0,180.0,95.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Mixed Three Person Keelboat,
71813,John Lowey,M,22.0,170.0,53.0,Ireland,IRL,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Bantamweight,
132732,Roman Yazvinskiy,M,19.0,183.0,72.0,Ukraine-2,UKR,2006 Winter,2006,Winter,Torino,Luge,Luge Mixed (Men)'s Doubles,
33470,"Raymond Garry ""Ray"" Evans",M,25.0,176.0,72.0,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Hockey,Hockey Men's Hockey,Bronze
133191,"Carl Joshua ""C. J."" Young",M,24.0,178.0,84.0,United States,USA,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,
27102,Felix del Canto,M,,,,Mexico,MEX,1924 Summer,1924,Summer,Paris,Tennis,Tennis Men's Singles,
77383,"Joseph Wallace ""Joe"" McCormick",M,25.0,175.0,67.0,United States,USA,1920 Summer,1920,Summer,Antwerpen,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
42134,Sanjiwan Goyal,M,23.0,173.0,65.0,Kenya,KEN,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,
99943,"Albert Romo ""Ab"" Renaud",M,27.0,,,Canada,CAN,1948 Winter,1948,Winter,Sankt Moritz,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
108254,Chantal Seggiaro (-Nallet),F,20.0,168.0,58.0,France,FRA,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Uneven Bars,
49588,Hermann Ernst Wilhelm Hlter,M,28.0,,,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Modern Pentathlon,Modern Pentathlon Men's Individual,
98220,Andreea Mdlina Rducan,F,16.0,148.0,37.0,Romania,ROU,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Team All-Around,Gold
102744,Claude Rossi,M,38.0,174.0,84.0,Monaco,MON,1976 Summer,1976,Summer,Montreal,Sailing,Sailing Mixed Three Person Keelboat,
108533,Nikolay Grigoryevich Semenyako,M,25.0,179.0,76.0,Belarus,BLR,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,
80214,Abdul Latif Mir,M,36.0,,,Pakistan,PAK,1952 Summer,1952,Summer,Helsinki,Hockey,Hockey Men's Hockey,
21559,"Vctor ""Victorio"" Cieslinskas Zinevicaite",M,25.0,,,Uruguay,URU,1948 Summer,1948,Summer,London,Basketball,Basketball Men's Basketball,
88489,"Michael ""Mike"" Okot",M,25.0,173.0,60.0,Uganda,UGA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,
51777,Rikako Ikee,F,16.0,170.0,56.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 50 metres Freestyle,
10386,Kristin Inger Berg,F,25.0,157.0,56.0,Canada,CAN,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,
103919,Janne Pekka Ryynnen,M,26.0,173.0,58.0,Finland,FIN,2014 Winter,2014,Winter,Sochi,Nordic Combined,"Nordic Combined Men's Normal Hill / 10 km, Individual",
60356,Kim Yong-Dae,M,20.0,186.0,73.0,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Football,Football Men's Football,
28564,Borislav Dimitrachkov,M,19.0,,,Bulgaria,BUL,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Giant Slalom,
77934,Duncan McPhee,M,27.0,,,Great Britain,GBR,1920 Summer,1920,Summer,Antwerpen,Athletics,"Athletics Men's 1,500 metres",
93992,Mitja Petkovek,M,31.0,167.0,65.0,Slovenia,SLO,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Men's Parallel Bars,
35739,"Patrick ""Pat"" Flatley",M,20.0,188.0,89.0,Canada,CAN,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,
106156,"Johann ""Hans"" Sauter",M,31.0,,,Austria,AUT,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Parallel Bars,
38588,Javier Garca Delgado,M,19.0,178.0,74.0,Spain,ESP,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Men's Foil, Individual",
106085,Patricia Saubert-Wetzel,F,,,,United States,USA,1936 Summer,1936,Summer,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",
75520,Andrej Martin,M,26.0,180.0,72.0,Slovakia,SVK,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Singles,
94870,Anastasiya Olegovna Pilipenko (Vinogradova-),F,25.0,174.0,55.0,Kazakhstan,KAZ,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 100 metres Hurdles,
110944,Sin Seong-Ja,F,23.0,162.0,58.0,South Korea,KOR,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Women's Foil, Individual",
840,"Victoria ""Vicki"" Adams",F,24.0,164.0,69.0,Great Britain,GBR,2014 Winter,2014,Winter,Sochi,Curling,Curling Women's Curling,Bronze
59464,Kalofer Petrov Khristozov,M,27.0,170.0,63.0,Bulgaria,BUL,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Men's Horizontal Bar,
107734,Ralf Schumann,M,26.0,167.0,73.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Silver
132612,Vyacheslav Yevgenyevich Yanovsky,M,31.0,172.0,63.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Light-Welterweight,Gold
84456,Zakaria Gwandu Namonge,M,,,,Tanzania,TAN,1984 Summer,1984,Summer,Los Angeles,Athletics,"Athletics Men's 1,500 metres",
94360,Daniel Pfister,M,23.0,183.0,92.0,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Luge,Luge Men's Singles,
92654,Mogens Pedersen,M,22.0,186.0,80.0,Denmark,DEN,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Fours,
114696,Mihaela Ioana teff,F,21.0,165.0,53.0,Romania,ROU,2000 Summer,2000,Summer,Sydney,Table Tennis,Table Tennis Women's Singles,
49695,Tamon Honda,M,20.0,188.0,128.0,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Heavyweight, Freestyle",
22145,Julius oek,M,36.0,,,Czechoslovakia,TCH,1936 Summer,1936,Summer,Berlin,Equestrianism,"Equestrianism Men's Jumping, Team",
56891,Sholpan Seydullayevna Kaliyeva,F,24.0,157.0,52.0,Kazakhstan,KAZ,2004 Summer,2004,Summer,Athina,Judo,Judo Women's Half-Lightweight,
108180,Serhiy Anatoliyovych Sednev,M,30.0,180.0,74.0,Ukraine,UKR,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,
95458,Suzanne Barbara Plesman,F,24.0,,,Netherlands,NED,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Women's Hockey,Bronze
22335,Roy Gilmour Cole,M,40.0,,,Canada,CAN,1952 Summer,1952,Summer,Helsinki,Shooting,Shooting Men's Trap,
14046,Hassiba Boulmerka,F,24.0,158.0,49.0,Algeria,ALG,1992 Summer,1992,Summer,Barcelona,Athletics,"Athletics Women's 1,500 metres",Gold
68380,Tom Lehmann,M,20.0,198.0,92.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxless Pairs,
59131,Abdul Hamid Khan,M,26.0,165.0,65.0,Singapore,SGP,1992 Summer,1992,Summer,Barcelona,Badminton,Badminton Men's Doubles,
85230,Jiina Nmcov-Voboilov,F,23.0,175.0,82.0,Czechoslovakia,TCH,1960 Summer,1960,Summer,Roma,Athletics,Athletics Women's Discus Throw,
56935,Mariya Lvovna Kalmykova,F,30.0,190.0,80.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Basketball,Basketball Women's Basketball,Bronze
114981,Helen Herring Stephens,F,18.0,182.0,70.0,United States,USA,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Women's 100 metres,Gold
75580,Jay Warren Martin,M,23.0,180.0,83.0,United States,USA,1968 Winter,1968,Winter,Grenoble,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",
123540,Takashi Usami,M,20.0,178.0,68.0,Japan,JPN,2012 Summer,2012,Summer,London,Football,Football Men's Football,
126103,"Annabel Morwenna ""Annie"" Vernon",F,29.0,178.0,75.0,Great Britain,GBR,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,
46335,Ebbe Hvidegrd Hartz,M,27.0,188.0,78.0,Denmark,DEN,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,
126767,Brittany Ann Viola,F,25.0,165.0,61.0,United States,USA,2012 Summer,2012,Summer,London,Diving,Diving Women's Platform,
57280,Gerd Kanter,M,25.0,196.0,125.0,Estonia,EST,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's Discus Throw,
5654,Brian Aspen,M,21.0,168.0,57.0,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Featherweight, Freestyle",
47097,Gthe Emanuel Hedlund,M,33.0,,,Sweden,SWE,1952 Winter,1952,Winter,Oslo,Speed Skating,"Speed Skating Men's 10,000 metres",
78417,Dmitry Viktorovich Meleshko,M,27.0,181.0,81.0,Belarus,BLR,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,
59830,Kim Deok-Hyeon,M,30.0,180.0,71.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Triple Jump,
49502,"Patrick ""Pat"" Holmes",M,26.0,191.0,74.0,Ireland,IRL,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",
79710,Jaroslav Mikoka,M,22.0,,,Czechoslovakia,TCH,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Horizontal Bar,
